label,log_pl_tranmid,log_pl_tranmiderr1,log_pl_orbper,log_pl_orbpererr1,log_pl_trandurh,log_pl_trandurherr1,log_pl_trandep,log_pl_trandeperr1,log_pl_rade,log_pl_radeerr1,log_pl_insol,log_pl_eqt,log_st_tmag,log_st_tmagerr1,log_st_dist,log_st_disterr1,log_st_teff,log_st_tefferr1,log_st_logg,log_st_loggerr1,log_st_rad,log_st_raderr1
0,14.715389281769882,-5.859734776430088,1.732119685216297,-10.580761383939784,1.2337257624752838,-0.7444404749474959,7.1308988302963465,3.258607945691823,2.190931483963105,0.13092299370795435,7.907305692362495,7.606387389772652,2.275398873949728,-5.115829156974761,5.601273445200168,0.48704509510058724,8.76645662896396,4.636668853047462,1.3812818192963463,-2.5257286443082556,0.6523251860396901,-2.5257286443082556
0,14.715984305215962,-5.945726655434128,1.2921042513029133,-11.711376403694066,0.9297688525549103,-0.5543075764514608,6.166064141351304,3.5585291080203345,1.3090175041191816,-1.7493283380628788,9.204445687551098,7.931319984405378,2.284156321525612,-5.115829156974761,5.895614221451148,1.6060321192992675,9.191157552559408,5.157329673247059,1.4883995840570443,-2.8134107167600364,0.4748419058859848,-3.1518271754901224
0,14.715399970331996,-5.75276265687792,0.1844225149017103,-11.913403031567354,0.6886370250820593,-2.9565115604007097,5.966146739123692,4.678141798443914,1.8423036497665433,0.690664100266139,12.247584002385604,8.691482576512929,2.199566277858599,-5.115829156974761,5.633710449663936,1.1875384978625112,9.12238309321704,5.1440000061636795,1.463255402256019,-2.659260036932778,0.5538851132264376,-2.995732273553991
0,14.715371782068788,-7.824046010856292,2.1172092766945143,-7.902007552326004,1.1718627504077024,-2.419118909249997,9.030016817844901,5.076660210001588,3.763680757286721,1.487042003819649,7.730284631041818,7.562161631225652,2.0916294662618053,-5.115829156974761,5.720423245804326,1.0922588146959344,9.113939597689829,5.154446996128335,1.3428648031925547,-2.659260036932778,1.1151415906193203,-2.4079456086518722
0,14.715666123511735,-5.587333662012954,0.36572426504410355,-11.81403055775415,0.8539897056767758,-0.38272562113867487,6.2285110035911835,4.0066875222915534,1.2839238154877834,-1.346919813645869,9.732805987423072,8.062747901086354,2.2588317228540706,-5.115829156974761,5.337802467824621,0.09667288726026069,8.839566503657949,4.9104465668408235,1.4469189829363254,-2.4079456086518722,0.41871033485818504,-2.8134107167600364
0,14.715387942442137,-7.400413598792679,1.3094131547968788,-12.507177738314095,1.4532518292447716,-0.5124936808666878,8.934586870389676,0.19960467291651432,2.866192902199006,-0.2922618770987939,8.173612146988663,7.67275789664251,2.26494552916509,-5.115829156974761,5.706099787611361,1.2147643654041347,8.855634915893809,5.702448251643064,1.43746264769429,-0.8209805520698302,0.6418538861723947,-2.5257286443082556
0,14.715744209032561,-6.791751603225831,0.2656322265502146,-13.122363377404328,0.5341514490694873,-1.546463113272712,6.81783057145415,6.444058122070683,2.236949436890619,0.26732884360238246,10.201541896514561,8.18004072349016,2.3037743855052644,-5.115829156974761,5.708099808211802,0.9146894505071812,8.819073983267831,4.869071729774468,1.4134230285081433,-2.5257286443082556,0.5596157879354227,-2.659260036932778
0,14.715080184342161,-6.991136887921188,-0.46797369096526525,-10.819778284410283,-0.40646560844174784,-1.7778565640590636,7.539027055823995,4.227143186437417,1.744251982076621,-0.11153285876916837,8.081960389250153,7.650168700845001,2.325862069898539,-5.115829156974761,4.904726480002163,0.05401458830623835,8.634442751466477,4.876722876509988,1.5040773967762742,-2.659260036932778,-0.07257069283483537,-2.995732273553991
0,14.715069440282504,-7.195437351433918,-1.1903329186219012,-11.512925464970229,-0.2903523010076598,-2.3025850929940455,7.1929342212158,1.3431441375432283,2.3434390870023116,-0.4033817797445151,12.54551546559622,8.766082459148864,2.1749789683888996,-5.115829156974761,6.087742440344769,2.249606168203159,9.383621184117988,5.462983988103271,1.4206957878372228,-2.659260036932778,0.9242589015233319,-2.4079456086518722
1,14.715413265273586,-7.2658598157304635,0.7795669117283648,-12.822258784953991,1.0882841364494376,-3.2010113490846335,9.70137964992805,6.056539416572571,2.821905711898007,-0.1254073394342063,7.4789975333735415,7.4111961432085725,2.403850234041562,-5.115829156974761,5.752556765683782,1.9552237850406637,8.794673401383422,5.298317366548036,1.4375030269265439,0.675039216510516,0.24016592512813073,-2.7558055508767927
1,14.714994012021968,-5.936219072882004,2.2126389410348155,-9.106881663607952,1.1285896440807526,-0.41143257809231715,5.881693709428389,3.518134845108284,1.1193900939184407,1.0358767633784451,5.4931098495763555,6.914724222289165,2.199411074097922,-5.115829156974761,4.866025620436153,-0.5842927756478632,8.692523701021338,4.330733340286331,1.4678743481123135,-2.120263536200091,0.4574248470388755,-1.8010646282493352
1,14.71572178476996,-3.914626391298261,2.7413421881422235,-8.346606890840704,1.518418514046932,-0.8509712657535126,6.240275845170769,3.2364917493460115,0.889667456753713,-1.945211393242029,4.478152390896235,6.748759547491679,2.1325319702539445,-5.115829156974761,4.482259903437326,-1.2667351260622515,8.719644119505357,5.267858159063328,1.4606617639042905,-1.3146995442971952,0.1570037488096647,-2.995732273553991
1,14.715127476281726,-7.050471581183732,2.8605599811037012,-10.947611655920168,1.4880568390964521,-2.3125162440311477,7.089871938369385,3.362893983646665,1.2744357786819382,-1.422996935447683,3.977249384312325,6.535759105999608,2.0904803887950525,-5.115829156974761,4.047691363115509,-1.6769140775590143,8.662771230938738,2.0572329974852828,1.5039107162191752,-3.9512317186534265,-0.025657352802595026,-2.905920820439043
1,14.71574393800903,-6.62107370686394,1.4146528316009344,-12.09274396022317,0.0769610411361284,-1.1301029557594804,6.18826412308259,3.928974513319851,0.8331569183182486,-1.7818289405511467,4.3484349487779435,6.716594773520978,2.2489733235453966,-5.115829156974761,4.40883043177925,-1.8127788364521304,8.593042503699674,5.220355825078324,1.506168542140286,-1.2870754666669606,-0.11653381625595151,-2.995732273553991
1,14.715125689033783,-6.7380125043950425,1.8631286240050602,-11.01215017705774,0.6580094686011476,-1.1989968715058263,7.022824615886489,4.332805481391984,0.9003011775663079,0.4939203311391441,4.1081045413328106,6.568472895333757,2.3031749190124753,-5.115829156974761,4.220574782705144,-1.016111067156366,8.476996001664824,5.181783550292085,1.5086867573331735,0.694885668513665,-0.3049109746217213,-2.869919341758488
1,14.715128870300065,-6.379482741612426,2.503610593687194,-10.52338427135648,0.7841014781781048,-0.8628032839031006,7.095370573604916,4.461408816555973,0.9560792068970814,0.5615227684916376,3.2541285915082994,6.354978907400455,2.3031749190124753,-5.115829156974761,4.220574782705144,-1.016111067156366,8.476996001664824,5.181783550292085,1.5086867573331735,0.694885668513665,-0.3049109746217213,-2.869919341758488
1,14.715731816180675,-8.270333113484712,1.0911325852998521,-14.038654109278484,1.0858647158456072,-2.312635428847547,9.474395513796807,4.812607030260443,2.6695796065396196,-0.26687994482251765,6.631110734948893,7.2868764117507,2.34461915266647,-5.115829156974761,5.288246828470269,1.111199404173581,8.648747631156539,5.236441962829949,1.4488559293732406,-1.209715931219729,0.19885085874516517,-2.8134107167600364
1,14.715125170694096,-7.88592141457438,1.2681870041270276,-13.122363377404328,0.7203018816725779,-3.2779837848977973,9.226693462298117,5.6724599048907915,2.580268116155935,-0.271788775987878,6.244169703572429,7.102489185764087,2.4493053785450267,-5.115829156974761,5.670563448627579,1.077388652216483,8.637462023807181,5.236441962829949,1.475156524347565,0.695080310858971,0.10884543626199832,-2.8272426044508285
0,14.715351422471581,-6.1215732324550025,2.552407100390936,-5.768769096175754,2.287107155332326,-1.6721588863118517,9.26283977027091,5.888903830574369,3.2382327920883656,0.31974453403751746,5.924600657729473,7.110696122978827,2.4604944145548906,-5.115829156974761,6.556605045686105,2.369869839799642,8.65956043270316,5.241747015059643,1.4696538698147332,0.694935580419162,0.8958430966050498,-2.145666817922627
1,14.715124705172872,-7.498345871216991,-0.5029579882707316,-12.09274396022317,0.03959054860187388,-1.5075408375690889,6.935062371230316,4.16606054489625,0.6219511875534577,0.4005418085335679,6.269144228579615,7.108732816954219,2.408619381615881,-4.961702282987076,4.118373540021462,-2.3607440071675776,8.305484017727691,5.135798437050262,1.528147593483839,-1.466732480291584,-0.5441463096940911,-4.0584601776594855
1,14.715124645716362,-7.923866346138503,-0.6573119995509942,-12.380426032674952,-0.15487188983668623,-2.5856100267705,6.723702675671307,3.707909233820731,0.29900183649027945,-2.4077867323844857,5.54181469324841,6.926900433229488,2.314167754237112,-4.961702282987076,3.014210494799764,-3.952844999948401,8.109224953089955,4.624972813284271,1.5865642944694514,-2.3132315660980134,-0.9390758523848387,-4.444736428952166
0,14.715115156178703,-5.8781358618009785,2.231080498341208,-6.170591213005418,1.2424239907001886,-1.4610179073158271,7.705262474866325,0.33257895333406334,2.66003573600045,-0.2511894360927551,5.371605002317856,6.9726062513017535,2.2422191877076028,-5.115829156974761,6.031286041294654,1.6132307106727966,8.840290669088972,4.908971640319756,1.2892326482767593,-2.4079456086518722,1.128171090909654,-1.9661128563728327
0,14.715113373725657,-6.110248083097949,0.14319083959091633,-8.679712120914012,0.8046885552928528,-2.2730262907525014,7.346010209913293,0.5141341445700238,1.7017691140310838,-1.1247396550255992,8.170270538920184,7.672292455628756,2.3476827338970785,-5.115829156974761,5.484386060712252,0.6830968447064438,8.714895850248494,4.875197323201151,1.4350845252893227,-2.5257286443082556,0.3364722366212129,-2.659260036932778
0,14.715120171437285,-5.322610059117081,1.5554103570437898,-5.397033339487194,1.3614892422009195,-0.731888008876376,7.787382026484701,7.230469014293334,3.247051146269465,2.3270728065452624,10.893419004561645,8.353025845202325,2.3410170336095817,-4.6050701909877585,6.656889749930894,3.5570608794930885,9.358760377094455,5.908626268798978,1.4182774069729414,-2.659260036932778,0.9082585601768908,-2.0402208285265546
0,14.715114420492528,-6.119297918617867,0.7852522294153217,-8.111728083308073,1.5230081844357128,-2.5383074265151158,8.503852600119163,6.557079447189224,3.12574686447427,2.16219020034812,10.369843913578158,8.222016437202196,2.3045431747002074,-5.115829156974761,6.339480610911961,2.417296750125943,8.855064448951158,5.216022123821206,1.2809338454620642,-0.4942963218147801,1.0818051703517284,-1.8325814637483102
0,14.715103201900732,-7.402051600796917,0.17588421482994915,-10.41431317630212,1.1375124376256662,-3.7297014486341915,8.224163512637862,5.696334809521043,3.4231545490141975,1.411906063413017,10.615731228787062,8.28349412616251,2.1976578168077783,-5.115829156974761,5.346721742024865,0.5332718125958207,8.784774592161016,4.915591745409362,1.3737155789130306,-2.4079456086518722,0.712949807856125,-2.4079456086518722
0,14.71539054140594,-5.89542735891104,-0.08234670984928542,-8.592455675916785,0.6207235199260986,-0.7662313385287767,5.888545916786595,3.7487071702500754,1.746571865537992,1.4574612410703374,10.396363936382924,8.140537743954859,2.3135250330323798,-5.115829156974761,6.194992973546334,1.6189921252389121,8.787678239039497,4.915591745409362,1.2947271675944,-2.4079456086518722,1.0615643786009468,-2.077227993386516
1,14.715418384114754,-6.390152670937122,2.2179533551432797,-10.455135170822373,0.9130856009252067,-1.8773173575897015,6.131226489483141,-0.84925143403686,0.7728405964689844,-2.105662321322918,4.150392452251273,6.666956792429207,2.1657912414760525,-5.115829156974761,4.376462433176428,-1.9068336770735206,8.678631537293768,4.820281565605037,1.4996230464268938,-2.5257286443082556,-0.020202707317519466,-3.2188758248682006
1,14.715405393464613,-5.948405057647535,2.6320930710786485,-6.58054004219503,0.7544505837168989,-0.8892263001256093,6.472763678635954,4.26171166199349,0.9607610264471834,0.2876555721006498,4.350073893608511,6.628965233154661,2.1657912414760525,-5.115829156974761,4.376462433176428,-1.9068336770735206,8.678631537293768,4.820281565605037,1.4996230464268938,-2.5257286443082556,-0.0169274645407485,-3.1012594697689164
1,14.71511480522802,-7.085686487474799,2.3206900349395583,-11.258283246596648,1.0393967839962872,-1.353634353174099,6.503502304642921,3.8123273474562693,1.1163885832924823,-0.22828461898478652,5.29025889914214,6.864011484638101,2.1699789864460137,-5.115829156974761,4.654874218167207,-1.324258970200438,8.724695046740491,5.267858159063328,1.4697481674526471,-1.304091526662573,0.13612053789324066,-2.9765200165705066
0,14.715283415597861,-5.856584064914164,2.999383539561893,-9.360001146530589,1.3467531866243578,-0.6852970734354296,7.0500917705334984,4.224662923585568,1.3988873851003363,0.06086854500593104,4.239877004351726,6.60141601082487,2.352660145626352,-5.115829156974761,5.32510534330442,0.17353305076087533,8.704999678440762,4.863680881139593,1.4747630091074988,-2.5257286443082556,0.1384480360999673,-2.9514991435771734
0,14.715289230131704,-7.222466023821838,0.9817151105240726,-11.512925464970229,0.4369637751675354,-1.2552660987134867,8.04237800517328,0.4408193818497663,2.2373241776592723,-0.6914745801362359,6.06345957427913,7.145196134997171,2.35982517016612,-5.115829156974761,5.571370455299594,0.43048287108345223,8.666216462808677,4.794963757620747,1.4036429994545037,-2.5257286443082556,0.44468582126144574,-2.5257286443082556
0,14.715113949119951,-5.892524599253078,1.8921642253697892,-7.435388021064509,0.7523590401917913,-1.3470736479666092,7.349449450230697,0.7135231728627545,1.0129636191344158,-1.8267857911517336,3.1354376925926055,6.413458957167357,2.357565581319509,-5.115829156974761,4.061518294290551,-2.5882691627831536,8.327992024277384,4.545420181582317,1.5129270120532565,-2.120263536200091,-0.4620354595965587,-3.506557897319982
0,14.715414571681313,-5.773775846476736,5.83270656021453,-5.38450726286351,1.841029835542297,-1.298687228294682,6.879952050641545,3.990547268540332,1.5588158032776562,-1.1113352838048,4.797110333797156,6.740724343323758,2.0231621531486197,-5.115829156974761,4.248715217852908,-0.38801819450444375,8.709234029271101,4.705015520957808,1.4350845252893227,-2.5257286443082556,0.33076311340413084,-2.811778715864912
1,14.71540198272023,-8.645026562926123,1.405665326636077,-13.284882306902103,1.5784758156351566,-3.6693827559622467,8.707267280970534,3.3831115817740485,2.6317574646007835,-0.4683743971653865,7.389568971083207,7.388839002637992,2.303264861898803,-5.115829156974761,5.639471483187347,0.7016112589720747,8.77971129020447,4.933754249760298,1.4060969884160703,-2.4079456086518722,0.5586782056853751,-2.550467132950917
0,14.715299217199698,-6.342441469932076,1.9517260609478329,-10.41431317630212,1.0915876737311452,-1.448169764837978,7.365180126021013,6.128498859837861,2.135826601002697,0.7895204314675349,6.747980815284588,7.316548177182976,2.281422741692025,-5.115829156974761,4.627303428622554,-1.5209692644464923,8.57866451350434,4.185098925490565,1.501852701754163,-2.5257286443082556,-0.09431067947124129,-2.995732273553991
0,14.715731658211265,-7.875339305243843,0.8979489450307856,-13.815510557964274,0.8419981272923001,-1.3394107752210402,8.354203562921775,3.993919992861864,2.4094285086120437,-0.7611027331054122,7.679126591531886,7.549082710812286,2.2699482584677484,-5.115829156974761,5.496504070364907,0.9779501122608827,8.796338932845732,4.855150391255861,1.423108334242607,-2.5257286443082556,0.494696241836107,-2.659260036932778
0,14.71572552021325,-4.9964365746964425,2.440231564555244,-9.332508005950391,-0.2131932204610416,-0.6520052372287701,9.028938392241612,7.664698517622159,2.6468695914198292,1.4307441671670713,2.438731812667387,6.238324625039508,2.2393364063288987,-5.115829156974761,5.744479661388288,1.4539530095937054,8.89041055197428,4.9037921984782065,1.3862943611198906,-2.5257286443082556,0.7561219797213337,-2.5257286443082556
0,14.715113435601669,-5.141313617738372,1.0231197687267135,-7.600902459542082,0.898534010284896,-0.8486320834003402,6.194405391104672,0.1490060402626804,1.5944603059805047,-1.103030032544658,7.187815881677387,7.426549072397305,2.252995609453984,-5.115829156974761,5.6770448557985045,0.6639758032596654,8.827468112520654,4.924350925499243,1.366091653802371,-2.4079456086518722,0.7929925155296614,-2.4079456086518722
0,14.715728906773917,-6.978177743278683,1.8626850806581832,-11.928440908931893,0.5866749360494286,-1.1907275775759154,8.864464055279676,5.6658313552276285,1.52432219209697,-1.7379988212623623,2.105523432678337,6.154858094016418,2.268888692687176,-4.961702282987076,3.173263206947263,-2.9536310975353555,8.15162164696975,5.056245805348308,1.5496879080283263,-4.605170185988091,-0.6348782724359695,-3.912023005428146
0,14.715721675819696,-6.129348254471369,0.486657616046418,-12.289454254469225,1.1727916868423611,-1.1776554960085626,7.31455283232408,3.885060769189461,0.8607695652485191,-1.9069144612183295,7.573649446923282,7.52294091807237,2.337749513581665,-5.115829156974761,4.583042157040038,-0.816106087960393,8.523970175695261,3.8877303128591016,1.534714366238164,-2.5257286443082556,-0.31471074483970024,-3.2188758248682006
0,14.715128326231378,-5.2030071867437115,2.6063791672246763,-5.177871213472169,0.5850050219402422,-0.3285040669720361,7.07326971745971,2.951472083541054,1.8319940912788708,-0.1764066841933,3.455218286070348,6.492239835020471,2.275193341002073,-5.115829156974761,5.405057430191808,1.1432669292085411,8.733755131364893,4.875197323201151,1.4085449700547104,-2.5257286443082556,0.4885800148186709,-2.5257286443082556
0,14.715126665498232,-5.846498776857796,1.489868031319792,-6.897804948128969,1.213427963096691,-1.313043899380298,7.326465613840322,6.3873354442780865,2.994050860771453,1.8476592209146556,9.015955545645495,7.88344635413774,2.1727383323394798,-4.961702282987076,5.511063046877932,1.0664333903038745,8.868117632863209,5.111385197196399,1.3635373739972745,-2.3025850929940455,0.8415671856782185,-1.8971199848858813
1,14.715730498518099,-6.035207470055901,2.122259143650315,-11.512925464970229,0.6075892921982987,-2.796881414808826,9.721965675912738,2.7170231567900727,2.410757651151678,0.061349065226282355,2.992466948177022,6.376726947898627,2.316773953329188,-5.115829156974761,4.0649311994037305,-1.7746074104104894,8.351374706721296,4.8064770426931265,1.5085119938441398,-2.3025850929940455,-0.3011050927839216,-2.659260036932778
1,14.715723501806826,-7.103770162908094,1.4033089141701998,-8.125827007687574,0.6083367796444681,-2.553757817029758,7.882350767884858,4.59921106564716,1.3230438900895038,-0.5612130128202394,4.432110794602901,6.64947445849743,2.316773953329188,-5.115829156974761,4.0649311994037305,-1.7746074104104894,8.351374706721296,4.8064770426931265,1.5085119938441398,-2.3025850929940455,-0.29851251048567856,-2.6946237407759863
0,14.715814905882628,-6.038136955306412,0.43844536441045245,-12.289454254469225,1.0777290777516857,-1.1086626245216111,6.018593214496234,2.899601256955302,1.2075503971023651,-1.9274554886820003,9.28698654873291,7.951207156472972,2.2223832059854844,-5.115829156974761,5.658324751731418,1.0691834779772975,8.968396191198256,4.289088639014612,1.4279160358107101,-2.659260036932778,0.62057648772511,-2.995732273553991
0,14.715136900956058,-4.600182644477052,0.5917178166785976,-6.700741109597811,1.1930129640895941,0.008959741371471801,6.1092475827643655,0.9963359010831235,1.5815362563670625,-0.7594964067014912,8.886410549400516,7.851271997109883,2.2098753291754254,-5.115829156974761,5.452620891836689,1.7611284256745328,8.739376281635323,4.826712455935327,1.3454723665996355,-2.4079456086518722,0.7884573603642703,-2.2072749131897207
0,14.71580744261883,-5.030582931905951,2.928106864877728,-8.980022616913972,2.0496264566006506,0.007968169649176881,9.317039990635239,5.2209718515112895,2.8984391289739238,-0.2398027992080286,5.64252744584169,7.039660349862076,2.201226558715517,-5.115829156974761,5.1400950756173875,-0.20825493882045903,8.744647438317532,4.8346933442663405,1.4085449700547104,-2.4079456086518722,0.5007752879124892,-2.659260036932778
1,14.7159397477517,-8.59515473288595,2.082902121958826,-13.553146293496782,1.4548871525855023,-3.863232841258714,8.649098262296176,2.978428421716448,2.204843259113864,-0.8991951968205465,5.515921604152922,7.00850518208228,2.2003917786769605,-5.115829156974761,4.73661941240829,-1.18090753139494,8.693278677610984,4.22829253473184,1.4770487243883548,-2.5257286443082556,0.13976194237515863,-2.995732273553991
1,14.715514353908542,-6.537571985018612,2.527225755078461,-10.362353437371407,1.682688374173693,-1.6094379124341003,7.749322464660356,1.496325203802456,1.7207234404875487,-1.0277419806685268,6.439928478724063,7.239214973779806,2.190099252393631,-5.115829156974761,4.437179844991897,-1.8451602459551701,8.653296274408579,4.875960390769654,1.4973884086254774,-2.5257286443082556,-0.020202707317519466,-2.995732273553991
1,14.715820688106076,-6.320524324013741,1.8339575564982304,-11.483366662728685,1.163463260987726,-0.6772738314036552,6.70073110954781,3.5362788223412482,0.9226425165115701,-1.914958143015761,5.448425600977339,6.99117688712121,2.190099252393631,-5.115829156974761,4.437179844991897,-1.8451602459551701,8.653296274408579,4.875960390769654,1.4973884086254774,-2.5257286443082556,-0.020202707317519466,-2.995732273553991
1,14.715506928228196,-5.839945899469073,3.2703623733809697,-8.969749907058253,1.4847813078345447,-0.5762534290884459,6.684611727667927,-0.8319380945358137,0.9982356292372148,-1.8852375283908416,3.2746056632243765,6.447305862541213,2.190099252393631,-5.115829156974761,4.437179844991897,-1.8451602459551701,8.653296274408579,4.875960390769654,1.4973884086254774,-2.5257286443082556,-0.020202707317519466,-2.995732273553991
1,14.715142400185941,-5.9638493800750085,2.9336199800776126,-9.174008442728793,1.4684634832938583,-0.8407791202833389,6.15416400287241,4.017051445955129,0.7700002992059846,-0.12453155578051513,3.8810910470390785,6.511719521436513,2.190099252393631,-5.115829156974761,4.437179844991897,-1.8451602459551701,8.653296274408579,4.875960390769654,1.4973884086254774,-2.5257286443082556,-0.022524789018743958,-3.0292538974113867
0,14.71513688881135,-5.42161558289253,-0.431229169494848,-8.622553707074063,0.7304429653036423,-1.1147416705979933,6.429719478039138,0.17432298668268834,1.8296668202988067,-0.8803590755893305,11.328786257249249,8.461891875631148,2.186726329737416,-5.115829156974761,5.97918951623237,1.9173636913629237,9.20974019190415,6.628305891456833,1.3912819026309295,-2.4079456086518722,0.9516578757114463,-2.2072749131897207
0,14.715789736091736,-10.101938491259967,2.83019164803354,-14.326336181730264,1.4560015407613505,-6.727519228679204,11.960603906209549,3.727408942849731,3.8115494292062144,0.7881026156316154,4.360078616922482,6.631466413956091,2.18067731226071,-5.115829156974761,4.578200758420506,-1.351313392224645,8.68180892109126,4.5031374604229395,1.4747630091074988,-2.5257286443082556,0.11145192529414291,-2.912001605543147
0,14.715808458573697,-5.5254689392597856,1.2145160484801791,-10.729023921141819,1.1026043099376472,-0.5091603444469295,8.098034756176071,8.217743484481561,3.7431805953912147,1.41803040310438,9.195860036126179,7.928406026180535,2.156434989698263,-4.710419596707189,5.701426367881903,1.3261461882836123,8.925055424124123,4.964242254526545,1.3402504226184837,-2.4079456086518722,0.9858167945227654,-2.3025850929940455
0,14.715815285457543,-6.41305903714603,2.416554992322249,-10.462103840138468,1.473847258127752,-1.5511690043101247,8.09437844497296,6.487623133830569,2.862138021811018,0.32655176246518636,6.700808597320464,7.304515946460155,2.155577010643538,-5.115829156974761,5.257412035222033,0.6701344062508724,8.72453251118548,4.3294166844015844,1.3454723665996355,-2.4079456086518722,0.8064758658669485,-2.3025850929940455
1,14.715897226840214,-8.831903936255937,1.5867430614884088,-13.9208710736221,0.7811580578826587,-2.501036031717884,8.361474616416817,3.198934307927301,1.6661055391911024,-1.0886104739917415,4.272218744088775,6.697034247666484,2.1409716357854207,-5.115829156974761,3.631374803870493,-3.3917422228914003,8.467435559400677,4.8721392168423305,1.5173226235262947,-2.4079456086518722,-0.2744368457017603,-2.995732273553991
0,14.715806579977254,-5.559422424149365,2.3913137986968955,-9.7178382056495,0.9034081060431414,-0.33827385856784115,7.916807490937603,8.697544475163049,3.8952735125700304,1.9040787166525974,5.598947746673732,7.029087564149662,2.124108933174995,-5.115829156974761,5.385677849259839,1.1990607599649155,8.7417757069247,4.874433672915854,1.2781522025001875,-2.4079456086518722,1.0715836162801904,-1.9661128563728327
